videoId,channelId,channelTitle,publishTime,title,description,thumbnail_default,thumbnail_medium,thumbnail_high,liveBroadcastContent
uE-uHRp1XtU,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-08-30T14:00:15Z,พ่อแม่รักลูกเท่ากันจริงหรือไม่? รู้สึกเหมือนพ่อแม่รักลูกไม่เท่ากัน,พ่อแม่รักลูกเท่ากันจริงหรือไม่? รู้สึกเหมือนพ่อแม่รักลูกไม่เท่ากัน 00:00 l เริ่ม 03:01 l พ่อแม่รักลูกเท่ากันจริงหรือเปล่า ? 06:02 l ...,https://i.ytimg.com/vi/uE-uHRp1XtU/default.jpg,https://i.ytimg.com/vi/uE-uHRp1XtU/mqdefault.jpg,https://i.ytimg.com/vi/uE-uHRp1XtU/hqdefault.jpg,none
kmSDX2bQ07Q,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-08-28T12:00:12Z,ค้นหาความรู้สึกลบ ความคิดลบวนอยู่ในหัว รู้ทันภาวะทางอารมณ์,ค้นหา #ความรู้สึกลบ #ความคิดลบวนอยู่ในหัว รู้ทันภาวะทางอารมณ์ 00:00 l เริ่ม 01:40 l ภาวะอารมณ์เกิดขึ้นได้อย่างไร ? 06:18 l ...,https://i.ytimg.com/vi/kmSDX2bQ07Q/default.jpg,https://i.ytimg.com/vi/kmSDX2bQ07Q/mqdefault.jpg,https://i.ytimg.com/vi/kmSDX2bQ07Q/hqdefault.jpg,none
wAIjN0Qb_MQ,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-08-26T11:00:41Z,จะฝึกจิตใจให้ &quot;ปล่อยวาง&quot; ได้อย่างไร? กับวิธีการปล่อยวาง ใน 11 นาที ตามแนวทางจิตวิทยา,"จะฝึกจิตใจให้ ""ปล่อยวาง"" ได้อย่างไร? กับวิธีการปล่อยวาง ใน 11 นาที ตามแนวทางจิตวิทยา 00:00 l เริ่ม 01:40 l การปล่อยวางเริ่มต้นอย่างไรดี ?",https://i.ytimg.com/vi/wAIjN0Qb_MQ/default.jpg,https://i.ytimg.com/vi/wAIjN0Qb_MQ/mqdefault.jpg,https://i.ytimg.com/vi/wAIjN0Qb_MQ/hqdefault.jpg,none
1sEefxBntDo,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-08-24T14:00:12Z,การลืมใครสักคนทำไมยากจัง ทำอย่างไรดี?,การจากเป็นการจากตาย การลืมใครสักคน 00:00 l เริ่ม 01:01 l การลืมเรื่องราวและสิ่งต่างๆ 04:00 l ทฤษฎี 5 ขั้นตอนยอมรับการสูญเสีย 11:50 l ...,https://i.ytimg.com/vi/1sEefxBntDo/default.jpg,https://i.ytimg.com/vi/1sEefxBntDo/mqdefault.jpg,https://i.ytimg.com/vi/1sEefxBntDo/hqdefault.jpg,none
72JevTu9xG0,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-08-22T20:03:18Z,กับดักขี้เกียจการทำงาน #Shorts,กับดักขี้เกียจการทำงาน #Shorts รวมบทความสุขภาพใจใน - https://www.alljitblog.com/ ฟัง Alljit Podcast ในช่องทางอื่นๆ Spotify ...,https://i.ytimg.com/vi/72JevTu9xG0/default.jpg,https://i.ytimg.com/vi/72JevTu9xG0/mqdefault.jpg,https://i.ytimg.com/vi/72JevTu9xG0/hqdefault.jpg,none
vamZwXOvycE,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-08-20T14:30:12Z,เป็นคนต้องการความสมบูรณ์แบบ และทุกข์ใจเมื่อไม่สมบูรณ์แบบ,เป็นคนต้องการความสมบูรณ์แบบ และทุกข์ใจเมื่อไม่สมบูรณ์แบบ 00:00 l เริ่ม 02:27 l คนที่แสวงหาความสมบูรณ์แบบเป็นอย่างไร 11:33 l ...,https://i.ytimg.com/vi/vamZwXOvycE/default.jpg,https://i.ytimg.com/vi/vamZwXOvycE/mqdefault.jpg,https://i.ytimg.com/vi/vamZwXOvycE/hqdefault.jpg,none
Uxzs2nh0U94,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-08-16T14:15:13Z,ทำอย่างไรดี? เมื่อครอบครัวคือ คนบั่นทอนจิตใจ,ทำอย่างไรดี? เมื่อครอบครัวคือ คนบั่นทอนจิตใจ - Alljit X รัชดาภรณ์ นักจิตวิทยาคลินิก 00:00 l เริ่ม 00:27 l ทำไมครอบครัวชอบตั้งความหวังกับลูก ...,https://i.ytimg.com/vi/Uxzs2nh0U94/default.jpg,https://i.ytimg.com/vi/Uxzs2nh0U94/mqdefault.jpg,https://i.ytimg.com/vi/Uxzs2nh0U94/hqdefault.jpg,none
YN0W6dOm0X0,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-08-14T13:30:13Z,เกลียดการเปรียบเทียบ แต่ฉันเองเป็นคนเปรียบเทียบตัวเอง แก้ไขอย่างไรดี?,เกลียดการเปรียบเทียบ แต่ฉันเองเป็นคนเปรียบเทียบตัวเอง แก้ไขอย่างไรดี? - Alljit X รัชดาภรณ์ นักจิตวิทยาคลินิก 00:00 l เริ่ม 01:50 l ...,https://i.ytimg.com/vi/YN0W6dOm0X0/default.jpg,https://i.ytimg.com/vi/YN0W6dOm0X0/mqdefault.jpg,https://i.ytimg.com/vi/YN0W6dOm0X0/hqdefault.jpg,none
LV3l6vufuiU,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-08-09T20:51:24Z,พลังแห่งอ้อมกอด,หลังแห่งอ้อมกอด 00:00 l เริ่ม 00:50 l 9 ประโยชน์ของการกอด 10:23 l จบ รวมบทความสุขภาพใจใน - https://www.alljitblog.com/ ฟัง Alljit ...,https://i.ytimg.com/vi/LV3l6vufuiU/default.jpg,https://i.ytimg.com/vi/LV3l6vufuiU/mqdefault.jpg,https://i.ytimg.com/vi/LV3l6vufuiU/hqdefault.jpg,none
5k9vUOGEFGM,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-08-09T14:00:15Z,ทำอย่างไร? เมื่อเราเป็นคน &quot;ชอบคิดมาก&quot; คิดมากจนนอนไม่หลับ,"ทำอย่างไร? เมื่อเราเป็นคน ""ชอบคิดมาก"" คิดมากจนนอนไม่หลับ - Alljit X รัชดาภรณ์ นักจิตวิทยาคลินิก 00:00 l เริ่ม 00:35 l ...",https://i.ytimg.com/vi/5k9vUOGEFGM/default.jpg,https://i.ytimg.com/vi/5k9vUOGEFGM/mqdefault.jpg,https://i.ytimg.com/vi/5k9vUOGEFGM/hqdefault.jpg,none
OvM97raTACg,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-08-04T13:30:11Z,ในวันที่เต็มไปด้วยความทุกข์ จะมองเห็น &quot;ความสุข&quot; ได้อย่างไร?,ในวันที่เต็มไปด้วยความทุกข์ จะมองหาความสุขได้อย่างไร - Alljit X รัชดาภรณ์ นักจิตวิทยาคลินิก 00:00 l เริ่ม 00:35 l ความสุขหาได้จากที่ไหน ?,https://i.ytimg.com/vi/OvM97raTACg/default.jpg,https://i.ytimg.com/vi/OvM97raTACg/mqdefault.jpg,https://i.ytimg.com/vi/OvM97raTACg/hqdefault.jpg,none
Kfe9u7RzgIA,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-08-02T14:00:16Z,จัดการกับความรู้สึก อยู่ไปก็เป็นภาระคนอื่น ความรู้สึกไม่เห็นคุณค่าของตัวเอง,จัดการกับความรู้สึก อยู่ไปก็เป็นภาระคนอื่น ความรู้สึกไม่เห็นคุณค่าของตัวเอง - Alljit X รัชดาภรณ์ นักจิตวิทยาคลินิก 00:00 l เริ่ม 02:28 l ...,https://i.ytimg.com/vi/Kfe9u7RzgIA/default.jpg,https://i.ytimg.com/vi/Kfe9u7RzgIA/mqdefault.jpg,https://i.ytimg.com/vi/Kfe9u7RzgIA/hqdefault.jpg,none
fClwMzkfTdE,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-08-01T13:30:11Z,รู้สึกตัวเอง ล้มเหลว ในชีวิต เราจะพาตัวเองออกจากความรู้สึกนี้อย่างไร,รู้สึกตัวเอง ล้มเหลว ในชีวิต เราจะพาตัวเองออกจากความรู้สึกนี้อย่างไร - Alljit X รัชดาภรณ์ นักจิตวิทยาคลินิก 00:00 l เริ่ม 01:36 l ...,https://i.ytimg.com/vi/fClwMzkfTdE/default.jpg,https://i.ytimg.com/vi/fClwMzkfTdE/mqdefault.jpg,https://i.ytimg.com/vi/fClwMzkfTdE/hqdefault.jpg,none
eq_0mMZNx6k,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-07-28T13:30:16Z,โควิด ไม่ได้ทำร้ายแค่ปอด แต่ทำหลายคนหัวใจแตกสลายได้ ดูแลจิตใจอย่างไรในยุคโควิด,โควิด ไม่ได้ทำร้ายแค่ปอด แต่ทำหลายคนหัวใจแตกสลายได้ ดูแลจิตใจอย่างไรในยุคโควิด - Alljit X รัชดาภรณ์ นักจิตวิทยาคลินิก 00:00 l เริ่ม 00:45 ...,https://i.ytimg.com/vi/eq_0mMZNx6k/default.jpg,https://i.ytimg.com/vi/eq_0mMZNx6k/mqdefault.jpg,https://i.ytimg.com/vi/eq_0mMZNx6k/hqdefault.jpg,none
tpxUDQoliTw,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-07-27T13:30:13Z,ทำไมคนรักถึงนอกใจ ? ตามหลักจิตวิทยา เจาะลึกโครงสร้างภายในใจ ทำไมถึงนอกใจ,ทำไมคนรักถึงนอกใจ ? ตามหลักจิตวิทยา เจาะลึกโครงสร้างภายในใจ 00:00 l เริ่ม 02:30 l ทำไมคนเราถึงนอกใจกัน ? 10:04 l สาเหตุของการนอกใจ ...,https://i.ytimg.com/vi/tpxUDQoliTw/default.jpg,https://i.ytimg.com/vi/tpxUDQoliTw/mqdefault.jpg,https://i.ytimg.com/vi/tpxUDQoliTw/hqdefault.jpg,none
fQ2eRgYOqMA,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-07-25T09:15:37Z,ทำความเข้าใจ บุคลิกภาพ ของบุคคล,ชอบอยู่คนเดียว ทำอะไรคนเดียวแปลกไหม? บุคลิกภาพ คืออะไร - Alljit X รัชดาภรณ์ นักจิตวิทยาคลินิก EP. 15 สามารถรับชมวีดีโอเต็มได้ที่ ...,https://i.ytimg.com/vi/fQ2eRgYOqMA/default.jpg,https://i.ytimg.com/vi/fQ2eRgYOqMA/mqdefault.jpg,https://i.ytimg.com/vi/fQ2eRgYOqMA/hqdefault.jpg,none
KUEsMD0ETGU,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-07-23T19:51:46Z,วิธีการพูดเอาชนะใจคนฟังให้อยู่หมัด,วิธีการพูดเอาชนะใจคนฟังให้อยู่หมัด 00:00 l เริ่ม 01:20 l 10 วิธีพูดเอาชนะใจคนฟัง 16:16 l สิ่ง ที่ไม่ควรทำ ถ้าอยากพูดเอาชนะใจคนฟัง 17:14 l ...,https://i.ytimg.com/vi/KUEsMD0ETGU/default.jpg,https://i.ytimg.com/vi/KUEsMD0ETGU/mqdefault.jpg,https://i.ytimg.com/vi/KUEsMD0ETGU/hqdefault.jpg,none
gYOTH-WULuk,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-07-23T13:30:13Z,ร้องไห้ ไม่ได้หมายความว่า &quot;อ่อนแอ&quot; และบางทีเราควรร้องไห้บ้างนะ,"ร้องไห้ ไม่ได้หมายความว่า ""อ่อนแอ"" และบางทีเราควรร้องไห้บ้างนะ - Alljit X รัชดาภรณ์ นักจิตวิทยาคลินิก 00:00 l เริ่ม 01:10 l การร้องไห้ ? 03:20 ...",https://i.ytimg.com/vi/gYOTH-WULuk/default.jpg,https://i.ytimg.com/vi/gYOTH-WULuk/mqdefault.jpg,https://i.ytimg.com/vi/gYOTH-WULuk/hqdefault.jpg,none
rDlCY6oQ_Y8,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-07-22T09:41:22Z,วิธีการรับมือกับคนหยาบคายอย่างสุภาพ,รับมือกับคนหยาบคายอย่างสุภาพ 00:00 l เริ่ม 02:07 l 11 วิธีรับมือกับคนหยาบอย่างสุภาพ 13:50 l คนใกล้ชิด คนรอบข้าง พูดจาไม่ดีใส่ทำยังไงดี ?,https://i.ytimg.com/vi/rDlCY6oQ_Y8/default.jpg,https://i.ytimg.com/vi/rDlCY6oQ_Y8/mqdefault.jpg,https://i.ytimg.com/vi/rDlCY6oQ_Y8/hqdefault.jpg,none
YHhvNoov2oo,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-07-21T09:58:48Z,ลูกอกตัญญู คืออะไร? มีจริงไหมคำนี้ ในมุมมองของนักจิตวิทยา,อะไรคือ อกตัญญู ในมุมมองของนักจิตวิทยา เมื่อเลือกทางเดินเองไม่ได้กลายเป็น อกตัญญู - Alljit X รัชดาภรณ์ นักจิตวิทยาคลินิก 00:00 l เริ่ม 00:45 ...,https://i.ytimg.com/vi/YHhvNoov2oo/default.jpg,https://i.ytimg.com/vi/YHhvNoov2oo/mqdefault.jpg,https://i.ytimg.com/vi/YHhvNoov2oo/hqdefault.jpg,none
B8jhTn1Hpuo,UCKIEPfI9D32EnsP6oasduSg,Alljit สุขภาพจิตใจ,2021-07-20T13:45:12Z,จาก อกหัก สู่ ภาวะซึมเศร้า ได้หรือไม่? โดยนักจิตวิทยาคลินิก,จาก อกหัก สู่ ภาวะซึมเศร้า ได้หรือไม่? โดยนักจิตวิทยาคลินิก - Alljit X รัชดาภรณ์ นักจิตวิทยาคลินิก 00:00 l เริ่ม 02:00 l ถ้าอกหักแล้วมูฟออนไม่ได้ ...,https://i.ytimg.com/vi/B8jhTn1Hpuo/default.jpg,https://i.ytimg.com/vi/B8jhTn1Hpuo/mqdefault.jpg,https://i.ytimg.com/vi/B8jhTn1Hpuo/hqdefault.jpg,none
